,chr,start,end,state,median,multiplier,cell_id,sample_id,library_id
40659,1,221500001,222000000,8,7.999999992310519,2,SA928-A73044A-R08-C31,SA928,A73044A
40660,1,222000001,223000000,2,1.9999999863678,2,SA928-A73044A-R08-C31,SA928,A73044A
40661,1,223000001,224500000,4,3.9999999628159797,2,SA928-A73044A-R08-C31,SA928,A73044A
40662,1,224500001,225000000,2,1.99999998245555,2,SA928-A73044A-R08-C31,SA928,A73044A
40663,1,225000001,225500000,6,6.0000000129633895,2,SA928-A73044A-R08-C31,SA928,A73044A
40664,1,225500001,226000000,5,2.9999999721943396,2,SA928-A73044A-R08-C31,SA928,A73044A
40665,1,226000001,226500000,10,10.0000000124608,2,SA928-A73044A-R08-C31,SA928,A73044A
40666,1,226500001,227000000,6,6.00000004126375,2,SA928-A73044A-R08-C31,SA928,A73044A
40667,1,227000001,227500000,5,8.99999993329708,2,SA928-A73044A-R08-C31,SA928,A73044A
40668,1,227500001,228500000,6,6.00000010933074,2,SA928-A73044A-R08-C31,SA928,A73044A
40669,1,228500001,229000000,2,2.00000004092318,2,SA928-A73044A-R08-C31,SA928,A73044A
40670,1,229000001,229500000,10,9.999999944634869,2,SA928-A73044A-R08-C31,SA928,A73044A
40671,1,229500001,230000000,2,1.9999999830552302,2,SA928-A73044A-R08-C31,SA928,A73044A
40672,1,230000001,230500000,10,9.999999959171971,2,SA928-A73044A-R08-C31,SA928,A73044A
40673,1,230500001,231000000,2,1.99999998548071,2,SA928-A73044A-R08-C31,SA928,A73044A
40674,1,231000001,231500000,6,5.99999995304839,2,SA928-A73044A-R08-C31,SA928,A73044A
40675,1,231500001,232000000,2,1.999999983628,2,SA928-A73044A-R08-C31,SA928,A73044A
40676,1,232000001,232500000,5,13.9999998710416,2,SA928-A73044A-R08-C31,SA928,A73044A
40677,1,232500001,233000000,4,3.99999996523157,2,SA928-A73044A-R08-C31,SA928,A73044A
40678,1,233000001,233500000,8,7.999999931226459,2,SA928-A73044A-R08-C31,SA928,A73044A
40679,1,233500001,234500000,5,4.9999999589473,2,SA928-A73044A-R08-C31,SA928,A73044A
40680,1,234500001,236000000,2,1.9999999833093998,2,SA928-A73044A-R08-C31,SA928,A73044A
40681,1,236000001,236500000,5,4.99999995772323,2,SA928-A73044A-R08-C31,SA928,A73044A
40682,1,236500001,237000000,6,5.9999999445448395,2,SA928-A73044A-R08-C31,SA928,A73044A
40683,1,237000001,237500000,4,3.99999996544275,2,SA928-A73044A-R08-C31,SA928,A73044A
40684,1,237500001,238500000,6,5.99999998512172,2,SA928-A73044A-R08-C31,SA928,A73044A
40685,1,238500001,239000000,2,2.00000003223604,2,SA928-A73044A-R08-C31,SA928,A73044A
40686,1,239000001,240000000,5,5.0000000357352,2,SA928-A73044A-R08-C31,SA928,A73044A
40687,1,240000001,240500000,4,3.99999997442908,2,SA928-A73044A-R08-C31,SA928,A73044A
40688,1,240500001,241000000,2,1.99999998757811,2,SA928-A73044A-R08-C31,SA928,A73044A
40689,1,241000001,241500000,10,9.999999974079712,2,SA928-A73044A-R08-C31,SA928,A73044A
40690,1,241500001,242000000,4,3.9999999917181404,2,SA928-A73044A-R08-C31,SA928,A73044A
40691,1,242000001,242500000,6,5.999999944554019,2,SA928-A73044A-R08-C31,SA928,A73044A
40692,1,242500001,243000000,4,3.99999997857254,2,SA928-A73044A-R08-C31,SA928,A73044A
40693,1,243000001,243500000,8,7.99999994200433,2,SA928-A73044A-R08-C31,SA928,A73044A
40694,1,243500001,244500000,4,3.99999998871718,2,SA928-A73044A-R08-C31,SA928,A73044A
40695,1,244500001,245000000,8,7.99999992628584,2,SA928-A73044A-R08-C31,SA928,A73044A
40696,1,245000001,246000000,4,3.99999996961877,2,SA928-A73044A-R08-C31,SA928,A73044A
40697,1,246000001,246500000,6,5.99999995834021,2,SA928-A73044A-R08-C31,SA928,A73044A
40698,1,246500001,247500000,5,6.9999999351556506,2,SA928-A73044A-R08-C31,SA928,A73044A
40699,1,247500001,248000000,10,9.99999994078988,2,SA928-A73044A-R08-C31,SA928,A73044A
40700,1,248000001,249500000,4,4.00000001234273,2,SA928-A73044A-R08-C31,SA928,A73044A
40701,10,1,1000000,10,10.0000000863613,2,SA928-A73044A-R08-C31,SA928,A73044A
40702,10,1000001,1500000,2,2.00000001545292,2,SA928-A73044A-R08-C31,SA928,A73044A
40703,10,1500001,2500000,6,5.999999968889379,2,SA928-A73044A-R08-C31,SA928,A73044A
40704,10,2500001,3500000,4,3.99999998354893,2,SA928-A73044A-R08-C31,SA928,A73044A
40705,10,3500001,4000000,5,4.99999995426559,2,SA928-A73044A-R08-C31,SA928,A73044A
40706,10,4000001,4500000,4,3.99999998418237,2,SA928-A73044A-R08-C31,SA928,A73044A
40707,10,4500001,5000000,6,6.00000000187366,2,SA928-A73044A-R08-C31,SA928,A73044A
40708,10,5000001,5500000,10,9.99999993871814,2,SA928-A73044A-R08-C31,SA928,A73044A
40709,10,5500001,6000000,2,2.0000000061903,2,SA928-A73044A-R08-C31,SA928,A73044A
40710,10,6000001,8500000,5,8.999999917469461,2,SA928-A73044A-R08-C31,SA928,A73044A
40711,10,8500001,9000000,6,6.00000003526198,2,SA928-A73044A-R08-C31,SA928,A73044A
40712,10,9000001,9500000,4,4.000000055999,2,SA928-A73044A-R08-C31,SA928,A73044A
40713,10,9500001,10000000,2,2.00000003327397,2,SA928-A73044A-R08-C31,SA928,A73044A
40714,10,10000001,10500000,5,7.00000004063099,2,SA928-A73044A-R08-C31,SA928,A73044A
40715,10,10500001,11000000,8,7.9999999466044605,2,SA928-A73044A-R08-C31,SA928,A73044A
40716,10,11000001,11500000,6,5.999999953324491,2,SA928-A73044A-R08-C31,SA928,A73044A
40717,10,11500001,12000000,2,1.9999999845300298,2,SA928-A73044A-R08-C31,SA928,A73044A
40718,10,12000001,12500000,5,6.999999958209941,2,SA928-A73044A-R08-C31,SA928,A73044A
40719,10,12500001,13000000,4,3.99999998748123,2,SA928-A73044A-R08-C31,SA928,A73044A
40720,10,13000001,13500000,5,4.99999997002187,2,SA928-A73044A-R08-C31,SA928,A73044A
40721,10,13500001,14000000,2,1.9999999851989299,2,SA928-A73044A-R08-C31,SA928,A73044A
40722,10,14000001,14500000,5,6.99999993603776,2,SA928-A73044A-R08-C31,SA928,A73044A
40723,10,14500001,15000000,4,3.99999996311997,2,SA928-A73044A-R08-C31,SA928,A73044A
40724,10,15000001,15500000,2,1.99999998646124,2,SA928-A73044A-R08-C31,SA928,A73044A
40725,10,15500001,16000000,8,7.99999997507161,2,SA928-A73044A-R08-C31,SA928,A73044A
40726,10,16000001,16500000,5,11.9999999605618,2,SA928-A73044A-R08-C31,SA928,A73044A
40727,10,16500001,17000000,4,3.99999996933761,2,SA928-A73044A-R08-C31,SA928,A73044A
40728,10,17000001,17500000,6,5.999999967613901,2,SA928-A73044A-R08-C31,SA928,A73044A
40729,10,17500001,19500000,5,13.000000013159699,2,SA928-A73044A-R08-C31,SA928,A73044A
40730,10,19500001,20500000,4,4.00000005214795,2,SA928-A73044A-R08-C31,SA928,A73044A
40731,10,20500001,21000000,10,10.000000007669,2,SA928-A73044A-R08-C31,SA928,A73044A
40732,10,21000001,21500000,8,7.999999974177509,2,SA928-A73044A-R08-C31,SA928,A73044A
40733,10,21500001,22000000,4,3.99999996314376,2,SA928-A73044A-R08-C31,SA928,A73044A
40734,10,22000001,22500000,5,8.99999998996974,2,SA928-A73044A-R08-C31,SA928,A73044A
40735,10,22500001,23000000,8,7.99999993871873,2,SA928-A73044A-R08-C31,SA928,A73044A
40736,10,23000001,23500000,6,5.99999995469534,2,SA928-A73044A-R08-C31,SA928,A73044A
40737,10,23500001,24500000,8,7.999999958630969,2,SA928-A73044A-R08-C31,SA928,A73044A
40738,10,24500001,25000000,6,5.99999994664219,2,SA928-A73044A-R08-C31,SA928,A73044A
40739,10,25000001,26000000,8,7.999999933556559,2,SA928-A73044A-R08-C31,SA928,A73044A
40740,10,26000001,26500000,2,2.00000000058805,2,SA928-A73044A-R08-C31,SA928,A73044A
40741,10,26500001,27000000,6,5.99999994724654,2,SA928-A73044A-R08-C31,SA928,A73044A
40742,10,27000001,27500000,5,0.999999994253764,2,SA928-A73044A-R08-C31,SA928,A73044A
40743,10,27500001,28000000,8,7.99999996351833,2,SA928-A73044A-R08-C31,SA928,A73044A
40744,10,28000001,28500000,4,4.000000003881399,2,SA928-A73044A-R08-C31,SA928,A73044A
40745,10,28500001,30000000,6,5.99999994647063,2,SA928-A73044A-R08-C31,SA928,A73044A
40746,10,30000001,30500000,4,3.9999999704231204,2,SA928-A73044A-R08-C31,SA928,A73044A
40747,10,30500001,33000000,2,1.99999998257489,2,SA928-A73044A-R08-C31,SA928,A73044A
40748,10,33000001,34000000,10,9.49999993707796,2,SA928-A73044A-R08-C31,SA928,A73044A
40749,10,34000001,34500000,8,7.999999926489981,2,SA928-A73044A-R08-C31,SA928,A73044A
40750,10,34500001,35000000,6,5.99999998270298,2,SA928-A73044A-R08-C31,SA928,A73044A
40751,10,35000001,36500000,4,3.99999996686377,2,SA928-A73044A-R08-C31,SA928,A73044A
40752,10,36500001,37500000,5,1.00000000159399,2,SA928-A73044A-R08-C31,SA928,A73044A
40753,10,37500001,43500000,4,3.9999999742112498,2,SA928-A73044A-R08-C31,SA928,A73044A
40754,10,43500001,44000000,2,2.00000004536212,2,SA928-A73044A-R08-C31,SA928,A73044A
40755,10,44000001,49500000,5,6.49999994456718,2,SA928-A73044A-R08-C31,SA928,A73044A
40756,10,49500001,51500000,6,5.99999997627455,2,SA928-A73044A-R08-C31,SA928,A73044A
40757,10,51500001,52000000,4,3.9999999651029503,2,SA928-A73044A-R08-C31,SA928,A73044A
40758,10,52000001,53000000,5,9.499999961868289,2,SA928-A73044A-R08-C31,SA928,A73044A
40759,10,53000001,53500000,2,2.00000002302868,2,SA928-A73044A-R08-C31,SA928,A73044A
40760,10,53500001,54000000,4,4.00000005579695,2,SA928-A73044A-R08-C31,SA928,A73044A
40761,10,54000001,55000000,6,6.000000071272,2,SA928-A73044A-R08-C31,SA928,A73044A
40762,10,55000001,55500000,2,2.00000004067988,2,SA928-A73044A-R08-C31,SA928,A73044A
40763,10,55500001,56000000,6,6.00000012549798,2,SA928-A73044A-R08-C31,SA928,A73044A
40764,10,56000001,57000000,4,4.00000012752926,2,SA928-A73044A-R08-C31,SA928,A73044A
40765,10,57000001,57500000,5,7.000000238307071,2,SA928-A73044A-R08-C31,SA928,A73044A
40766,10,57500001,58000000,2,2.000000062007,2,SA928-A73044A-R08-C31,SA928,A73044A
40767,10,58000001,58500000,6,6.00000015232362,2,SA928-A73044A-R08-C31,SA928,A73044A
40768,10,58500001,59500000,8,8.00000020162009,2,SA928-A73044A-R08-C31,SA928,A73044A
40769,10,59500001,60000000,4,4.00000002434192,2,SA928-A73044A-R08-C31,SA928,A73044A
40770,10,60000001,62000000,10,10.0000000295362,2,SA928-A73044A-R08-C31,SA928,A73044A
40771,10,62000001,62500000,4,4.0000000211102495,2,SA928-A73044A-R08-C31,SA928,A73044A
40772,10,62500001,63500000,8,8.00000000008296,2,SA928-A73044A-R08-C31,SA928,A73044A
40773,10,63500001,64000000,4,3.99999998530407,2,SA928-A73044A-R08-C31,SA928,A73044A
40774,10,64000001,65000000,2,1.9999999838405502,2,SA928-A73044A-R08-C31,SA928,A73044A
40775,10,65000001,65500000,4,3.9999999921632003,2,SA928-A73044A-R08-C31,SA928,A73044A
40776,10,65500001,66000000,8,7.99999996162805,2,SA928-A73044A-R08-C31,SA928,A73044A
40777,10,66000001,66500000,10,10.0000001625016,2,SA928-A73044A-R08-C31,SA928,A73044A
40778,10,66500001,67000000,4,4.00000010513328,2,SA928-A73044A-R08-C31,SA928,A73044A
40779,10,67000001,68000000,6,6.00000011675663,2,SA928-A73044A-R08-C31,SA928,A73044A
40780,10,68000001,68500000,2,2.0000000354459098,2,SA928-A73044A-R08-C31,SA928,A73044A
40781,10,68500001,69500000,8,8.00000010053947,2,SA928-A73044A-R08-C31,SA928,A73044A
40782,10,69500001,70000000,5,13.999999908886302,2,SA928-A73044A-R08-C31,SA928,A73044A
40783,10,70000001,70500000,2,1.99999998171623,2,SA928-A73044A-R08-C31,SA928,A73044A
40784,10,70500001,71000000,8,7.999999930312001,2,SA928-A73044A-R08-C31,SA928,A73044A
40785,10,71000001,71500000,5,11.000000141238,2,SA928-A73044A-R08-C31,SA928,A73044A
40786,10,71500001,72000000,4,4.0000000160732005,2,SA928-A73044A-R08-C31,SA928,A73044A
40787,10,72000001,72500000,8,8.00000018668581,2,SA928-A73044A-R08-C31,SA928,A73044A
40788,10,72500001,73000000,2,2.00000002703235,2,SA928-A73044A-R08-C31,SA928,A73044A
40789,10,73000001,73500000,8,8.00000043726353,2,SA928-A73044A-R08-C31,SA928,A73044A
40790,10,73500001,75000000,5,5.00000003370952,2,SA928-A73044A-R08-C31,SA928,A73044A
40791,10,75000001,75500000,8,7.999999926170349,2,SA928-A73044A-R08-C31,SA928,A73044A
40792,10,75500001,76500000,6,6.00000001138571,2,SA928-A73044A-R08-C31,SA928,A73044A
40793,10,76500001,78000000,4,3.99999996819102,2,SA928-A73044A-R08-C31,SA928,A73044A
40794,10,78000001,78500000,6,5.99999999872262,2,SA928-A73044A-R08-C31,SA928,A73044A
40795,10,78500001,79500000,5,8.99999998086972,2,SA928-A73044A-R08-C31,SA928,A73044A
40796,10,79500001,80500000,4,4.000000018609669,2,SA928-A73044A-R08-C31,SA928,A73044A
40797,10,80500001,82000000,6,6.00000010985101,2,SA928-A73044A-R08-C31,SA928,A73044A
40798,10,82000001,83000000,4,4.00000000636914,2,SA928-A73044A-R08-C31,SA928,A73044A
40799,10,83000001,83500000,6,6.00000011457366,2,SA928-A73044A-R08-C31,SA928,A73044A
40800,10,83500001,84000000,2,2.00000001227115,2,SA928-A73044A-R08-C31,SA928,A73044A
40801,10,84000001,84500000,4,4.00000002246725,2,SA928-A73044A-R08-C31,SA928,A73044A
40802,10,84500001,85000000,2,2.00000001462574,2,SA928-A73044A-R08-C31,SA928,A73044A
40803,10,85000001,85500000,4,4.00000005070636,2,SA928-A73044A-R08-C31,SA928,A73044A
40804,10,85500001,86000000,8,7.99999992585741,2,SA928-A73044A-R08-C31,SA928,A73044A
40805,10,86000001,87000000,6,5.99999995142448,2,SA928-A73044A-R08-C31,SA928,A73044A
40806,10,87000001,88000000,4,3.99999998104348,2,SA928-A73044A-R08-C31,SA928,A73044A
40807,10,88000001,89000000,6,6.0000000441031505,2,SA928-A73044A-R08-C31,SA928,A73044A
40808,10,89000001,89500000,4,3.9999999778508597,2,SA928-A73044A-R08-C31,SA928,A73044A
40809,10,89500001,90000000,10,10.0000000017985,2,SA928-A73044A-R08-C31,SA928,A73044A
40810,10,90000001,90500000,2,2.00000002039946,2,SA928-A73044A-R08-C31,SA928,A73044A
40811,10,90500001,91000000,4,4.000000006613861,2,SA928-A73044A-R08-C31,SA928,A73044A
40812,10,91000001,92000000,8,7.99999995173512,2,SA928-A73044A-R08-C31,SA928,A73044A
40813,10,92000001,92500000,2,2.00000001462307,2,SA928-A73044A-R08-C31,SA928,A73044A
40814,10,92500001,94000000,6,5.99999997126687,2,SA928-A73044A-R08-C31,SA928,A73044A
40815,10,94000001,94500000,4,3.9999999628109504,2,SA928-A73044A-R08-C31,SA928,A73044A
40816,10,94500001,95500000,10,9.99999992015979,2,SA928-A73044A-R08-C31,SA928,A73044A
40817,10,95500001,96500000,5,8.49999995660877,2,SA928-A73044A-R08-C31,SA928,A73044A
40818,10,96500001,97000000,4,4.00000000000156,2,SA928-A73044A-R08-C31,SA928,A73044A
40819,10,97000001,97500000,5,0.999999991876695,2,SA928-A73044A-R08-C31,SA928,A73044A
40820,10,97500001,98000000,10,9.99999996031232,2,SA928-A73044A-R08-C31,SA928,A73044A
40821,10,98000001,98500000,8,7.9999999318736394,2,SA928-A73044A-R08-C31,SA928,A73044A
40822,10,98500001,99000000,5,4.99999997712145,2,SA928-A73044A-R08-C31,SA928,A73044A
40823,10,99000001,99500000,2,2.0000000222419,2,SA928-A73044A-R08-C31,SA928,A73044A
40824,10,99500001,100500000,5,9.499999975338971,2,SA928-A73044A-R08-C31,SA928,A73044A
40825,10,100500001,101500000,4,3.99999999067342,2,SA928-A73044A-R08-C31,SA928,A73044A
40826,10,101500001,102000000,6,5.999999945121759,2,SA928-A73044A-R08-C31,SA928,A73044A
40827,10,102000001,102500000,2,2.00000000191391,2,SA928-A73044A-R08-C31,SA928,A73044A
40828,10,102500001,103000000,5,9.00000023134017,2,SA928-A73044A-R08-C31,SA928,A73044A
40829,10,103000001,103500000,2,1.99999998538228,2,SA928-A73044A-R08-C31,SA928,A73044A
40830,10,103500001,104000000,8,8.00000000492908,2,SA928-A73044A-R08-C31,SA928,A73044A
40831,10,104000001,105500000,4,4.000000056620549,2,SA928-A73044A-R08-C31,SA928,A73044A
40832,10,105500001,106000000,8,7.9999999281608405,2,SA928-A73044A-R08-C31,SA928,A73044A
40833,10,106000001,106500000,4,3.99999996398205,2,SA928-A73044A-R08-C31,SA928,A73044A
40834,10,106500001,107000000,2,1.99999998494967,2,SA928-A73044A-R08-C31,SA928,A73044A
40835,10,107000001,108000000,6,6.0000000293178095,2,SA928-A73044A-R08-C31,SA928,A73044A
40836,10,108000001,109000000,5,4.99999998968709,2,SA928-A73044A-R08-C31,SA928,A73044A
40837,10,109000001,109500000,6,6.000000053283269,2,SA928-A73044A-R08-C31,SA928,A73044A
40838,10,109500001,110000000,2,2.00000001914687,2,SA928-A73044A-R08-C31,SA928,A73044A
40839,10,110000001,110500000,6,6.00000004520188,2,SA928-A73044A-R08-C31,SA928,A73044A
40840,10,110500001,111000000,10,10.0000000388702,2,SA928-A73044A-R08-C31,SA928,A73044A
40841,10,111000001,112000000,6,5.999999963516999,2,SA928-A73044A-R08-C31,SA928,A73044A
40842,10,112000001,113000000,5,3.9999999668396096,2,SA928-A73044A-R08-C31,SA928,A73044A
40843,10,113000001,113500000,4,3.99999997955929,2,SA928-A73044A-R08-C31,SA928,A73044A
40844,10,113500001,114000000,8,7.99999993527861,2,SA928-A73044A-R08-C31,SA928,A73044A
40845,10,114000001,114500000,10,9.99999993500082,2,SA928-A73044A-R08-C31,SA928,A73044A
40846,10,114500001,115000000,2,1.99999998651968,2,SA928-A73044A-R08-C31,SA928,A73044A
40847,10,115000001,115500000,5,0.9999999927996391,2,SA928-A73044A-R08-C31,SA928,A73044A
40848,10,115500001,117000000,4,3.9999999834969198,2,SA928-A73044A-R08-C31,SA928,A73044A
40849,10,117000001,117500000,5,5.00000014909973,2,SA928-A73044A-R08-C31,SA928,A73044A
40850,10,117500001,118000000,8,7.99999993502145,2,SA928-A73044A-R08-C31,SA928,A73044A
40851,10,118000001,118500000,4,3.99999996492135,2,SA928-A73044A-R08-C31,SA928,A73044A
40852,10,118500001,119000000,6,5.9999999474975,2,SA928-A73044A-R08-C31,SA928,A73044A
40853,10,119000001,120000000,4,3.99999997548988,2,SA928-A73044A-R08-C31,SA928,A73044A
40854,10,120000001,120500000,10,9.999999914148619,2,SA928-A73044A-R08-C31,SA928,A73044A
40855,10,120500001,121000000,4,3.99999999352321,2,SA928-A73044A-R08-C31,SA928,A73044A
40856,10,121000001,121500000,10,10.000000157813199,2,SA928-A73044A-R08-C31,SA928,A73044A
40857,10,121500001,122000000,2,1.9999999825818997,2,SA928-A73044A-R08-C31,SA928,A73044A
40858,10,122000001,123000000,4,3.99999996377971,2,SA928-A73044A-R08-C31,SA928,A73044A
40859,10,123000001,123500000,2,1.99999998808029,2,SA928-A73044A-R08-C31,SA928,A73044A
40860,10,123500001,124000000,8,7.99999994731081,2,SA928-A73044A-R08-C31,SA928,A73044A
40861,10,124000001,124500000,5,11.999999970862,2,SA928-A73044A-R08-C31,SA928,A73044A
40862,10,124500001,125500000,4,3.99999997811285,2,SA928-A73044A-R08-C31,SA928,A73044A
40863,10,125500001,126500000,8,8.00000026663953,2,SA928-A73044A-R08-C31,SA928,A73044A
40864,10,126500001,127000000,4,4.0000000046238195,2,SA928-A73044A-R08-C31,SA928,A73044A
40865,10,127000001,127500000,8,7.999999925813169,2,SA928-A73044A-R08-C31,SA928,A73044A
40866,10,127500001,128000000,6,5.99999994503242,2,SA928-A73044A-R08-C31,SA928,A73044A
40867,10,128000001,128500000,5,2.99999997248492,2,SA928-A73044A-R08-C31,SA928,A73044A
40868,10,128500001,130000000,10,9.99999996250397,2,SA928-A73044A-R08-C31,SA928,A73044A
40869,10,130000001,130500000,8,7.999999956089869,2,SA928-A73044A-R08-C31,SA928,A73044A
40870,10,130500001,131000000,2,1.9999999862756699,2,SA928-A73044A-R08-C31,SA928,A73044A
40871,10,131000001,131500000,10,9.99999992205464,2,SA928-A73044A-R08-C31,SA928,A73044A
40872,10,131500001,132000000,2,2.00000001629788,2,SA928-A73044A-R08-C31,SA928,A73044A
40873,10,132000001,134000000,6,6.00000004154621,2,SA928-A73044A-R08-C31,SA928,A73044A
40874,10,134000001,134500000,2,2.00000019669866,2,SA928-A73044A-R08-C31,SA928,A73044A
40875,10,134500001,136000000,4,4.00000039024566,2,SA928-A73044A-R08-C31,SA928,A73044A
40876,11,1,1000000,4,4.00000059382387,2,SA928-A73044A-R08-C31,SA928,A73044A
40877,11,1000001,2000000,5,5.000000498985259,2,SA928-A73044A-R08-C31,SA928,A73044A
40878,11,2000001,2500000,2,2.0000002023988,2,SA928-A73044A-R08-C31,SA928,A73044A
40879,11,2500001,3000000,4,4.000000228117891,2,SA928-A73044A-R08-C31,SA928,A73044A
40880,11,3000001,3500000,2,2.0000000533032902,2,SA928-A73044A-R08-C31,SA928,A73044A
40881,11,3500001,4000000,4,3.99999998276418,2,SA928-A73044A-R08-C31,SA928,A73044A
40882,11,4000001,5000000,2,1.999999989605,2,SA928-A73044A-R08-C31,SA928,A73044A
40883,11,5000001,5500000,6,6.000000033125549,2,SA928-A73044A-R08-C31,SA928,A73044A
40884,11,5500001,6000000,5,2.99999999588764,2,SA928-A73044A-R08-C31,SA928,A73044A
40885,11,6000001,6500000,8,7.9999999284194505,2,SA928-A73044A-R08-C31,SA928,A73044A
40886,11,6500001,7500000,6,5.99999997239197,2,SA928-A73044A-R08-C31,SA928,A73044A
40887,11,7500001,8000000,5,10.9999999030775,2,SA928-A73044A-R08-C31,SA928,A73044A
40888,11,8000001,8500000,2,1.99999999646743,2,SA928-A73044A-R08-C31,SA928,A73044A
40889,11,8500001,9500000,6,5.99999995041963,2,SA928-A73044A-R08-C31,SA928,A73044A
40890,11,9500001,10000000,4,3.9999999652346303,2,SA928-A73044A-R08-C31,SA928,A73044A
40891,11,10000001,10500000,2,1.99999998851493,2,SA928-A73044A-R08-C31,SA928,A73044A
40892,11,10500001,11000000,6,5.99999994607442,2,SA928-A73044A-R08-C31,SA928,A73044A
40893,11,11000001,11500000,4,3.99999997435829,2,SA928-A73044A-R08-C31,SA928,A73044A
40894,11,11500001,12000000,8,7.99999992775059,2,SA928-A73044A-R08-C31,SA928,A73044A
40895,11,12000001,13000000,6,5.99999996092693,2,SA928-A73044A-R08-C31,SA928,A73044A
40896,11,13000001,13500000,8,7.99999992845329,2,SA928-A73044A-R08-C31,SA928,A73044A
40897,11,13500001,14000000,10,9.99999993825959,2,SA928-A73044A-R08-C31,SA928,A73044A
40898,11,14000001,15000000,2,1.99999999061834,2,SA928-A73044A-R08-C31,SA928,A73044A
40899,11,15000001,16000000,8,7.99999993114534,2,SA928-A73044A-R08-C31,SA928,A73044A
40900,11,16000001,16500000,5,3.00000007659008,2,SA928-A73044A-R08-C31,SA928,A73044A
40901,11,16500001,17000000,4,3.99999996508811,2,SA928-A73044A-R08-C31,SA928,A73044A
40902,11,17000001,17500000,5,4.99999996252339,2,SA928-A73044A-R08-C31,SA928,A73044A
40903,11,17500001,18000000,10,10.000000040744801,2,SA928-A73044A-R08-C31,SA928,A73044A
40904,11,18000001,18500000,8,7.999999927690211,2,SA928-A73044A-R08-C31,SA928,A73044A
40905,11,18500001,19000000,10,9.99999991228251,2,SA928-A73044A-R08-C31,SA928,A73044A
40906,11,19000001,20000000,2,1.99999998511543,2,SA928-A73044A-R08-C31,SA928,A73044A
40907,11,20000001,21000000,6,5.99999995120708,2,SA928-A73044A-R08-C31,SA928,A73044A
